ID,District,Street,Date_Time,Lat,Long,Street_Lights,Police_Presence,Emergency_Services,Crowd_Level,Active_Shops,Public_Transport,Incident_Reports,Emergency_Calls,Tourist_Season,Risk_Level
TUN_0170,El Menzah,Rue Mohamed V,2024-10-12 21:01:00,36.835512872368454,10.203777906330217,False,False,True,1.0,11.0,True,0.0,19.0,,3.0
TUN_0171,Les Berges du Lac,Rue du Lac Michigan,2024-10-26 13:05:00,36.703317565785575,10.127983795445399,False,True,True,2.0,18.0,False,5.0,0.0,True,2.0
TUN_0172,La Medina,Rue de la Kasbah,2024-10-04 13:05:00,36.80241861165986,10.202628300302656,True,True,False,1.0,12.0,True,5.0,14.0,False,3.0
TUN_0173,Mutuelleville,Rue des Orangers,,36.74529915503959,10.148483762777442,True,True,True,3.0,2.0,False,3.0,16.0,False,2.0
TUN_0174,Carthage,Rue des Suffetes,2024-11-01 18:50:00,36.82903455808189,10.136866269797638,True,True,True,2.0,13.0,False,4.0,1.0,True,1.0
TUN_0175,La Marsa,Avenue Habib Bourguiba,2024-10-20 01:43:00,36.734873285801,10.112966843757238,True,True,True,4.0,20.0,True,2.0,5.0,True,
TUN_0176,Montplaisir,Rue d'Iran,2024-10-24 07:44:00,36.83818754762049,10.252530511751228,False,True,True,5.0,30.0,True,1.0,13.0,False,2.0
TUN_0177,El Menzah,,2024-10-11 15:54:00,36.77734706926011,10.185488384171313,True,False,False,3.0,34.0,False,4.0,23.0,False,3.0
TUN_0178,Montplaisir,Rue d'Iran,2024-10-18 14:00:00,36.887345997747346,10.225328736662352,False,False,True,4.0,36.0,True,1.0,24.0,False,3.0
TUN_0179,La Marsa,Rue de la Plage,2024-10-18 05:54:00,36.7275041888292,10.24551866866095,True,False,True,4.0,33.0,True,7.0,10.0,False,2.0
TUN_0180,La Marsa,Avenue du 14 Janvier,2024-10-05 21:06:00,36.768213270210055,10.235863333062712,True,False,True,1.0,37.0,True,7.0,7.0,False,3.0
TUN_0181,La Marsa,Rue du Port,2024-10-22 16:31:00,36.72269470424812,10.194100143817936,True,False,True,3.0,31.0,True,0.0,18.0,True,2.0
TUN_0182,Lafayette,Avenue de Londres,2024-10-20 07:45:00,36.884938723655715,10.177579705790347,True,True,True,5.0,9.0,False,0.0,6.0,False,2.0
TUN_0183,Carthage,Avenue Habib Bourguiba,2024-10-05 06:37:00,36.8754678706762,10.175191981928133,True,False,True,2.0,29.0,True,2.0,9.0,True,2.0
TUN_0184,Lafayette,Rue d'Algérie,2024-10-21 22:44:00,36.75158832554303,10.228009759386012,False,True,False,4.0,6.0,True,1.0,4.0,,2.0
TUN_0185,El Menzah,Rue Mohamed V,2024-11-02 16:35:00,36.831996809206835,10.198958870988374,True,True,True,3.0,32.0,False,1.0,14.0,False,2.0
TUN_0186,Les Berges du Lac,Rue du Lac Michigan,2024-10-18 02:04:00,36.86344444004024,10.269826449597703,False,False,True,4.0,32.0,True,4.0,9.0,False,2.0
TUN_0187,La Medina,,2024-10-08 05:00:00,36.81104016231989,10.274940396865343,True,True,True,3.0,31.0,True,,15.0,False,1.0
TUN_0188,Mutuelleville,Avenue Louis Braille,2024-10-04 13:45:00,36.8059301156712,10.134112075601303,True,True,True,5.0,29.0,False,3.0,24.0,True,2.0
TUN_0189,La Medina,Rue Sidi Ben Arous,2024-10-18 08:38:00,36.74837045818009,10.127246730309144,True,True,True,4.0,17.0,True,4.0,21.0,True,1.0
TUN_0190,Lafayette,Rue d'Algérie,2024-10-09 16:23:00,36.71862055356118,10.2260801852072,False,True,True,3.0,15.0,True,4.0,2.0,True,1.0
TUN_0191,Le Bardo,Rue du Pacha,2024-10-08 23:11:00,36.879443151590664,10.160245149612456,True,False,True,2.0,6.0,,5.0,8.0,True,3.0
TUN_0192,Montplaisir,Rue d'Iran,2024-10-23 04:07:00,36.88008361143267,10.10371414375302,True,True,True,5.0,36.0,True,1.0,5.0,True,1.0
TUN_0193,Carthage,Rue Hannibal,2024-10-27 03:24:00,36.82662029145465,10.277728533872592,True,False,True,1.0,4.0,True,7.0,5.0,True,3.0
TUN_0194,Le Bardo,Avenue de Paris,2024-10-09 19:29:00,36.76780595820974,10.145380153448762,True,True,True,1.0,14.0,False,5.0,24.0,False,3.0
TUN_0195,,,2024-10-30 00:40:00,36.76984191492253,10.285856130337162,True,True,True,3.0,15.0,True,0.0,15.0,True,1.0
TUN_0196,Les Berges du Lac,Rue du Lac Victoria,2024-10-13 00:18:00,36.845191135774044,10.243486890175651,True,True,True,2.0,4.0,False,,12.0,True,2.0
TUN_0197,Lafayette,Avenue de la Liberté,2024-10-31 21:16:00,36.87942205199052,10.252530697982298,False,False,True,1.0,10.0,False,6.0,15.0,True,3.0
TUN_0198,,,2024-10-19 06:30:00,36.877417284853024,10.140292299158633,True,,False,5.0,13.0,True,6.0,21.0,True,3.0
TUN_0199,Montplaisir,Avenue Mohamed V,,36.855975109171524,10.146838885123362,True,True,True,1.0,3.0,True,5.0,4.0,False,3.0
TUN_0200,Les Berges du Lac,Rue du Lac Victoria,2024-10-22 18:01:00,36.82840632923086,10.204253550764813,True,,True,3.0,6.0,False,1.0,14.0,False,2.0
TUN_0201,Les Berges du Lac,Rue du Lac Michigan,2024-11-02 01:14:00,36.716827992999015,10.134419970529972,True,False,True,3.0,2.0,,5.0,14.0,False,3.0
TUN_0202,Les Berges du Lac,Rue du Lac Michigan,2024-10-08 06:55:00,36.73232574281892,10.161086338536606,True,True,True,5.0,3.0,True,5.0,16.0,False,3.0
TUN_0203,Les Berges du Lac,Rue du Lac Michigan,2024-10-23 03:46:00,36.87971083770542,10.16429249558956,False,True,True,5.0,0.0,,1.0,16.0,False,3.0
TUN_0204,Le Bardo,Rue du Musée,2024-11-02 08:47:00,36.821285811931915,10.131925986650552,True,False,True,2.0,29.0,True,0.0,17.0,True,2.0
TUN_0205,El Menzah,Rue Mohamed V,2024-11-01 00:25:00,36.70183941032333,10.141036566679032,False,True,False,5.0,15.0,False,0.0,8.0,False,3.0
TUN_0206,Mutuelleville,Avenue Taieb Mehiri,2024-10-14 06:34:00,36.72029430857321,10.257710368401652,True,True,False,4.0,29.0,True,2.0,15.0,False,2.0
TUN_0207,Lafayette,Avenue de Londres,2024-10-24 09:31:00,36.832700353821615,10.133439170909453,True,True,,1.0,38.0,True,4.0,13.0,False,2.0
TUN_0208,Carthage,Avenue Habib Bourguiba,2024-10-07 21:58:00,36.701012316769244,10.105691478368785,False,True,True,5.0,24.0,True,6.0,4.0,,2.0
TUN_0209,Montplaisir,Avenue Mohamed V,2024-10-15 06:31:00,36.732161610283505,10.225870988525788,False,True,False,1.0,22.0,,5.0,23.0,,4.0
TUN_0210,El Menzah,Avenue de la Liberté,2024-10-22 08:55:00,36.80974675787332,10.29519662387849,True,False,False,5.0,4.0,True,5.0,1.0,True,3.0
TUN_0211,Lafayette,Avenue de Londres,2024-10-30 17:06:00,36.83837903953854,10.166242762924623,True,False,False,5.0,16.0,True,3.0,7.0,True,2.0
TUN_0212,Montplaisir,Avenue Kheireddine Pacha,2024-10-04 15:42:00,36.83039225190052,10.12373114063925,True,False,True,3.0,29.0,True,2.0,6.0,True,2.0
TUN_0213,Les Berges du Lac,Rue du Lac Michigan,2024-10-05 09:18:00,36.74485386189211,10.214077465073506,True,False,True,5.0,38.0,True,1.0,4.0,True,2.0
TUN_0214,Les Berges du Lac,Rue du Lac Michigan,2024-10-12 09:23:00,36.84243584426951,10.28127084221913,False,True,True,3.0,13.0,True,3.0,21.0,True,2.0
TUN_0215,Cite Olympique,Avenue du Stade,2024-10-21 04:25:00,36.74744981749936,10.256812355965696,True,True,True,2.0,36.0,True,0.0,15.0,True,1.0
TUN_0216,Cite Olympique,Avenue du Stade,2024-10-25 03:00:00,36.76507993963185,10.224503173682544,True,False,True,1.0,22.0,True,7.0,17.0,True,3.0
TUN_0217,Montplaisir,Rue d'Iran,2024-10-10 08:29:00,36.84929828102361,10.16301129932152,True,True,False,2.0,6.0,True,3.0,14.0,False,2.0
TUN_0218,Le Bardo,Rue du Pacha,2024-11-02 07:17:00,36.829926579809445,10.208376034655243,True,False,,4.0,32.0,False,0.0,1.0,True,2.0
TUN_0219,Montplaisir,Avenue Kheireddine Pacha,2024-10-27 16:35:00,36.86984468209884,10.11824896826085,True,True,False,1.0,37.0,True,6.0,10.0,True,3.0
TUN_0220,Les Berges du Lac,Rue du Lac Michigan,2024-10-24 13:06:00,36.83152257846007,10.235789084856135,True,True,False,1.0,23.0,,5.0,24.0,True,3.0
TUN_0221,Montplaisir,Avenue Mohamed V,2024-10-07 13:39:00,36.81366172066709,10.245019203779531,True,True,True,2.0,6.0,True,4.0,1.0,False,2.0
TUN_0222,Carthage,Avenue Habib Bourguiba,2024-10-30 03:58:00,36.71873495356562,10.293006324581985,True,False,True,1.0,28.0,True,6.0,6.0,True,3.0
TUN_0223,La Medina,,2024-10-13 02:28:00,36.77354316061189,10.152079471749014,True,False,True,1.0,6.0,True,5.0,14.0,False,3.0
TUN_0224,La Marsa,Rue du Port,2024-10-23 03:19:00,36.753040473536345,10.103691283808605,False,False,True,1.0,32.0,True,6.0,20.0,True,4.0
TUN_0225,Lafayette,Avenue de la Liberté,2024-10-12 23:00:00,36.74879792867582,10.20912169288543,False,False,False,1.0,12.0,False,6.0,24.0,False,5.0
TUN_0226,Les Berges du Lac,Rue du Lac Michigan,2024-10-20 13:17:00,36.89460211095049,10.241358100879363,True,True,False,2.0,36.0,True,2.0,23.0,,2.0
TUN_0227,Le Bardo,Avenue Habib Bourguiba,2024-10-12 00:03:00,36.778619544933356,10.258081495176597,,True,True,2.0,1.0,False,4.0,14.0,False,2.0
TUN_0228,Cite Olympique,Rue Pierre de Coubertin,2024-10-17 17:45:00,36.87840931103542,10.138747786604961,False,True,False,,12.0,True,1.0,16.0,False,3.0
TUN_0229,La Marsa,,2024-10-28 19:04:00,36.82622772519945,10.152350573807405,True,True,True,1.0,29.0,True,6.0,1.0,True,2.0
TUN_0230,Cite Olympique,,2024-10-24 14:28:00,36.85896226070833,10.20251818505346,False,False,True,1.0,,True,3.0,3.0,False,3.0
TUN_0231,El Menzah,Rue Mohamed V,2024-10-21 01:14:00,36.80052741862104,10.166120161994,True,False,False,3.0,29.0,False,6.0,6.0,True,3.0
TUN_0232,,,2024-10-31 07:42:00,36.815380776925274,10.27210229731749,True,True,True,1.0,18.0,True,1.0,4.0,False,2.0
TUN_0233,Le Bardo,Rue du Pacha,2024-10-21 13:49:00,36.798503538763775,10.194752030747745,True,False,True,3.0,15.0,True,0.0,22.0,False,2.0
TUN_0234,Mutuelleville,Avenue Louis Braille,2024-10-25 15:04:00,36.73904859755961,10.2599157288204,True,False,True,3.0,8.0,False,4.0,20.0,False,3.0
TUN_0235,El Menzah,Rue Mohamed V,2024-10-09 06:45:00,36.8444904230523,10.21612395209647,True,False,True,2.0,7.0,True,5.0,10.0,True,3.0
TUN_0236,Carthage,Avenue Habib Bourguiba,2024-10-20 22:02:00,36.75615447248817,10.254618028323423,False,True,True,5.0,25.0,,5.0,10.0,True,2.0
TUN_0237,Cite Olympique,Avenue Mohamed Ali,2024-10-07 20:45:00,36.70486319328629,10.166534597306065,True,False,True,1.0,11.0,True,5.0,14.0,True,3.0
TUN_0238,El Menzah,Rue Mohamed V,2024-10-15 12:23:00,36.829094459181434,10.266283324386063,False,False,False,4.0,15.0,False,4.0,15.0,False,3.0
TUN_0239,Mutuelleville,Rue des Jasmins,2024-10-18 20:22:00,36.735422135881414,10.154914463110204,False,False,False,3.0,22.0,True,4.0,21.0,True,3.0
TUN_0240,Lafayette,Rue d'Algérie,2024-10-04 02:08:00,36.88809171687058,10.209219761600659,False,True,True,1.0,17.0,True,7.0,1.0,False,3.0
TUN_0241,La Medina,Rue Jamaa Ezzitouna,2024-10-08 22:20:00,36.89078571540052,10.142801422634776,True,True,False,3.0,25.0,False,6.0,12.0,True,2.0
TUN_0242,Lafayette,Rue d'Algérie,2024-10-28 13:40:00,36.882972878044086,10.195105304325239,False,True,True,1.0,13.0,False,6.0,11.0,False,3.0
TUN_0243,La Medina,Rue Sidi Ben Arous,2024-10-16 01:45:00,36.77403174005109,10.16363504190174,True,True,False,5.0,24.0,False,3.0,14.0,False,2.0
TUN_0244,Montplaisir,Rue d'Iran,2024-10-09 09:26:00,36.70309132330578,10.153340686127443,True,True,True,3.0,,False,2.0,2.0,False,2.0
TUN_0245,Le Bardo,Avenue Habib Bourguiba,2024-10-28 10:29:00,36.88566371251754,10.293397003605609,True,True,False,2.0,20.0,True,2.0,18.0,True,2.0
TUN_0246,Les Berges du Lac,Rue du Lac Windermere,2024-10-29 11:31:00,36.78563682966347,10.132014821097346,False,True,True,5.0,6.0,True,7.0,5.0,False,3.0
TUN_0247,La Marsa,Rue de la Plage,2024-10-11 21:50:00,36.89333096380873,10.25746516749148,True,True,True,5.0,39.0,True,2.0,11.0,False,1.0
TUN_0248,La Marsa,Avenue Habib Bourguiba,2024-10-18 04:21:00,36.892723995417846,10.296832991896643,False,False,False,2.0,1.0,True,3.0,1.0,True,3.0
TUN_0249,Montplaisir,Avenue Kheireddine Pacha,2024-10-23 11:22:00,36.87060189109347,10.103980296748015,False,True,True,3.0,3.0,True,6.0,17.0,,3.0
TUN_0250,La Medina,Souk El Attarine,2024-10-08 17:37:00,36.758889778413916,10.23980548280842,True,True,False,5.0,19.0,,2.0,18.0,True,2.0
TUN_0251,El Menzah,Rue Mohamed V,2024-10-29 11:29:00,36.777019545720385,10.150582361111258,True,True,True,2.0,26.0,True,5.0,8.0,True,2.0
TUN_0252,Lafayette,Rue d'Algérie,2024-10-25 14:42:00,36.87022733430337,10.10809756486566,True,True,True,3.0,15.0,True,5.0,22.0,True,2.0
TUN_0253,Les Berges du Lac,Rue du Lac Windermere,2024-10-23 13:10:00,36.76338440103126,10.180577915791327,True,False,True,2.0,8.0,False,7.0,1.0,False,3.0
TUN_0254,El Menzah,Rue Mohamed V,2024-10-30 05:32:00,36.73389854933722,10.287043562034176,True,True,False,3.0,19.0,True,0.0,23.0,True,2.0
TUN_0255,Cite Olympique,Avenue du Stade,2024-10-30 14:46:00,36.81136025249167,10.1023530188734,True,False,False,1.0,31.0,False,7.0,16.0,False,4.0
TUN_0256,Montplaisir,Rue du Caire,2024-10-14 12:18:00,36.887230954832155,10.217577138385957,True,True,True,4.0,39.0,True,4.0,,False,1.0
TUN_0257,Mutuelleville,Avenue Louis Braille,2024-10-23 09:08:00,36.839205959335,10.200279295719065,False,True,False,3.0,35.0,True,1.0,6.0,False,2.0
TUN_0258,Cite Olympique,Avenue du Stade,2024-10-28 05:29:00,36.81401223401787,10.27467683287421,True,False,True,5.0,33.0,False,3.0,5.0,,2.0
TUN_0259,Les Berges du Lac,Rue du Lac Windermere,2024-10-27 17:43:00,36.719435298754156,10.116800342904124,False,False,False,5.0,35.0,True,1.0,21.0,False,3.0
TUN_0260,Carthage,Rue Hannibal,2024-10-09 20:08:00,36.823001445339834,10.236305205977331,True,True,True,4.0,28.0,True,1.0,1.0,True,1.0
TUN_0261,La Medina,Rue Jamaa Ezzitouna,2024-10-17 19:07:00,36.89801077002085,10.236021939686657,False,False,True,5.0,22.0,False,2.0,,True,2.0
TUN_0262,Montplaisir,Avenue Mohamed V,2024-10-28 09:19:00,36.7280168030473,10.233816003372457,True,False,True,1.0,26.0,True,5.0,23.0,True,3.0
TUN_0263,Carthage,Avenue de la République,2024-10-05 05:00:00,36.80366593047275,10.288466898987007,False,True,False,3.0,22.0,True,6.0,18.0,True,3.0
TUN_0264,Les Berges du Lac,Boulevard de la Terre,2024-10-08 10:46:00,36.87547461438559,10.264617505801377,True,False,True,5.0,6.0,False,0.0,5.0,False,2.0
TUN_0265,Carthage,Rue Hannibal,2024-10-15 11:31:00,36.848153723550844,10.1083945452487,True,False,True,4.0,19.0,True,,8.0,False,2.0
TUN_0266,Lafayette,Rue de Marseille,,36.839403148199054,10.194216570140902,True,True,True,3.0,31.0,True,7.0,2.0,True,2.0
TUN_0267,Carthage,Avenue Habib Bourguiba,2024-10-21 14:24:00,36.84049681679742,10.179590611240267,True,False,True,5.0,5.0,False,5.0,24.0,True,3.0
TUN_0268,Lafayette,Avenue de Londres,2024-10-27 13:51:00,36.771898230243956,10.16202944421816,True,True,True,4.0,5.0,True,4.0,11.0,False,2.0
TUN_0269,Montplaisir,Rue du Caire,2024-10-11 20:20:00,36.758718368852904,10.19026734503082,False,True,True,4.0,1.0,True,7.0,1.0,,3.0
TUN_0270,La Marsa,Avenue du 14 Janvier,2024-10-23 19:41:00,36.8618722310957,10.176838836985196,True,True,False,1.0,19.0,True,2.0,19.0,,3.0
TUN_0271,Cite Olympique,Avenue du Stade,2024-10-06 13:55:00,36.86202267893584,10.186466779975733,False,False,True,1.0,12.0,True,7.0,14.0,False,3.0
TUN_0272,Cite Olympique,Rue Pierre de Coubertin,2024-10-14 02:34:00,36.87341446371602,10.295852373121729,False,False,False,5.0,25.0,True,5.0,12.0,False,3.0
TUN_0273,,,2024-10-06 05:23:00,36.88264811051129,10.117726594949916,False,True,True,5.0,8.0,True,3.0,11.0,True,2.0
TUN_0274,La Marsa,Avenue du 14 Janvier,2024-10-19 20:17:00,36.80226847977219,10.284446173967746,True,True,True,3.0,0.0,True,5.0,7.0,,2.0
TUN_0275,,,2024-10-10 10:39:00,36.80030325893744,10.196047342694206,True,True,True,4.0,12.0,True,7.0,18.0,False,2.0
TUN_0276,,,2024-10-27 19:29:00,36.85965903579336,10.22474844909991,True,True,True,3.0,28.0,True,0.0,0.0,True,1.0
TUN_0277,Les Berges du Lac,Rue du Lac Victoria,2024-10-04 19:44:00,36.82999278615555,10.26603659332354,True,False,True,5.0,26.0,True,5.0,21.0,True,3.0
TUN_0278,La Marsa,Rue du Port,2024-10-21 01:03:00,36.84039337545154,10.172092605829851,True,False,True,5.0,24.0,True,6.0,16.0,False,3.0
TUN_0279,Cite Olympique,Rue Pierre de Coubertin,2024-11-02 17:17:00,36.85915853388722,10.186084381617594,True,True,True,3.0,14.0,True,4.0,2.0,False,1.0
TUN_0280,La Marsa,Avenue du 14 Janvier,2024-10-29 20:53:00,36.87800106836351,10.181903696055743,True,True,True,3.0,13.0,False,2.0,8.0,,1.0
TUN_0281,Les Berges du Lac,Boulevard de la Terre,2024-10-30 09:32:00,36.76759903137031,10.174946204507153,True,True,True,4.0,23.0,False,0.0,15.0,False,2.0
TUN_0282,El Menzah,Avenue Hédi Nouira,2024-10-07 22:44:00,36.77511659052799,10.28510586432938,True,True,True,3.0,31.0,True,5.0,17.0,False,2.0
TUN_0283,El Menzah,Avenue Hédi Nouira,2024-10-31 16:00:00,36.718796387968176,10.265785978238602,True,False,,4.0,12.0,True,4.0,16.0,True,
TUN_0284,Lafayette,Rue d'Algérie,2024-11-02 07:42:00,36.815656028199236,10.121799997972595,True,True,True,4.0,21.0,False,6.0,13.0,False,2.0
TUN_0285,Carthage,Rue Hannibal,2024-10-11 02:28:00,36.707188454759354,10.12162467049542,True,True,False,2.0,11.0,False,4.0,2.0,True,2.0
TUN_0286,Le Bardo,Rue du Musée,2024-10-14 02:01:00,36.793119603626494,10.185573902970598,False,True,True,2.0,22.0,False,3.0,9.0,,2.0
TUN_0287,Le Bardo,Rue du Pacha,2024-10-17 11:39:00,36.80852892694151,10.119731475346562,False,,True,3.0,29.0,True,5.0,16.0,False,3.0
TUN_0288,Carthage,Avenue de la République,2024-10-25 14:46:00,36.75730825042566,10.223818619054224,False,True,True,,2.0,True,0.0,11.0,False,2.0
TUN_0289,,,2024-10-11 00:08:00,36.8181666521138,10.128738321452346,False,True,False,1.0,30.0,True,5.0,13.0,True,3.0
TUN_0290,Cite Olympique,Avenue du Stade,2024-10-20 23:11:00,36.70610004998781,10.20447465279336,True,,True,2.0,35.0,True,7.0,,False,2.0
TUN_0291,Cite Olympique,Avenue du Stade,2024-10-31 19:32:00,36.707469637749846,10.101443989400742,True,True,True,1.0,21.0,True,0.0,6.0,False,2.0
TUN_0292,Les Berges du Lac,Rue du Lac Michigan,2024-10-27 14:49:00,36.86452011213193,10.16331926968253,False,False,True,2.0,7.0,False,4.0,22.0,False,3.0
TUN_0293,El Menzah,Avenue Hédi Nouira,2024-10-19 01:57:00,36.772038128282254,10.235438144734532,False,False,,1.0,39.0,True,6.0,9.0,True,3.0
TUN_0294,La Medina,Rue de la Kasbah,2024-10-16 15:29:00,36.72541210253038,10.19680778804557,False,True,True,2.0,32.0,False,3.0,11.0,False,2.0
TUN_0295,La Marsa,Avenue du 14 Janvier,2024-10-07 13:20:00,36.80444865201096,10.295653897199799,False,True,True,2.0,35.0,False,4.0,23.0,True,2.0
TUN_0296,,,2024-10-28 03:36:00,36.85399871061972,10.274820759213243,True,True,True,5.0,33.0,True,6.0,24.0,True,2.0
TUN_0297,Les Berges du Lac,Rue du Lac Michigan,2024-10-10 05:53:00,36.74316420549937,10.17181415580863,False,False,True,1.0,19.0,True,0.0,11.0,False,3.0
TUN_0298,El Menzah,Rue Mohamed V,2024-10-17 00:06:00,36.8245780951638,10.109097308294455,True,False,True,3.0,20.0,True,4.0,5.0,False,2.0
TUN_0299,El Menzah,Rue Mohamed V,2024-10-23 12:37:00,36.71706949299875,10.269125260023005,True,False,False,3.0,35.0,False,3.0,15.0,True,2.0
TUN_0300,Cite Olympique,Avenue Mohamed Ali,2024-10-04 04:34:00,36.710336344233724,10.282246862062935,True,True,True,1.0,5.0,True,4.0,15.0,True,2.0
TUN_0301,Cite Olympique,Avenue Mohamed Ali,2024-11-01 13:50:00,36.80627092631363,10.264125478683807,True,True,True,5.0,17.0,False,1.0,11.0,True,1.0
TUN_0302,Mutuelleville,Rue des Jasmins,2024-10-05 18:01:00,36.80812702432202,10.125589988183952,True,True,True,3.0,6.0,,3.0,13.0,True,1.0
TUN_0303,Lafayette,Avenue de la Liberté,2024-10-24 03:18:00,36.82748598029964,10.299583026882459,True,False,True,2.0,19.0,True,5.0,24.0,False,3.0
TUN_0304,El Menzah,,2024-10-07 03:44:00,36.84521826674453,10.151716844310554,True,False,True,2.0,28.0,False,0.0,1.0,True,2.0
TUN_0305,El Menzah,Rue Mohamed V,2024-10-16 02:01:00,36.89517041589251,10.244840982561675,True,True,True,1.0,29.0,True,1.0,2.0,False,2.0
TUN_0306,Mutuelleville,Avenue Taieb Mehiri,2024-10-09 23:22:00,36.80326006966024,10.281606975267145,True,True,True,1.0,25.0,True,1.0,8.0,True,1.0
TUN_0307,,,2024-10-15 10:27:00,36.76459129458825,10.147137422866141,False,False,True,5.0,29.0,True,4.0,8.0,True,2.0
TUN_0308,La Marsa,Rue du Port,2024-11-01 03:05:00,36.85903723895374,10.281651710935414,False,True,,4.0,18.0,True,4.0,19.0,False,2.0
TUN_0309,Cite Olympique,Avenue du Stade,2024-10-03 21:33:00,36.75416645025242,10.161896315838973,True,True,False,5.0,7.0,,7.0,18.0,False,3.0
TUN_0310,Montplaisir,Rue d'Iran,2024-10-25 16:04:00,36.78779428414113,10.295282644476812,True,True,True,3.0,17.0,True,7.0,20.0,False,2.0
TUN_0311,Les Berges du Lac,,2024-10-12 22:48:00,36.71569127626846,10.156252004076094,True,True,True,4.0,23.0,False,,12.0,False,2.0
TUN_0312,Carthage,Avenue Habib Bourguiba,2024-10-21 14:42:00,36.70507014868309,10.290687164951567,True,True,True,4.0,15.0,False,6.0,8.0,True,2.0
TUN_0313,La Marsa,Rue du Port,2024-11-01 02:53:00,36.89252968293558,10.110708930178534,True,True,True,2.0,13.0,False,4.0,16.0,True,2.0
TUN_0314,La Marsa,Rue de la Plage,2024-10-14 17:02:00,36.86719602410244,10.241854402333963,True,True,False,4.0,34.0,False,0.0,,True,2.0
TUN_0315,Lafayette,Avenue de la Liberté,2024-10-21 00:09:00,36.83919484121874,10.206422226767401,False,True,True,3.0,35.0,True,0.0,22.0,False,2.0
TUN_0316,La Marsa,Avenue Habib Bourguiba,2024-10-13 18:47:00,36.781790588882856,10.195575415424546,True,True,False,1.0,1.0,True,,12.0,True,2.0
TUN_0317,Montplaisir,Avenue Mohamed V,2024-11-02 00:10:00,36.73465886401417,10.144698862851168,True,True,True,2.0,24.0,True,3.0,10.0,False,1.0
TUN_0318,El Menzah,Avenue de la Liberté,2024-10-10 06:34:00,36.73128740853422,10.241119157955298,True,True,False,4.0,21.0,True,2.0,1.0,False,2.0
TUN_0319,El Menzah,Avenue Hédi Nouira,2024-11-01 04:50:00,36.750048579632924,10.138161898289262,False,True,True,4.0,22.0,False,5.0,5.0,True,2.0
TUN_0320,Le Bardo,Rue du Pacha,2024-10-19 01:35:00,36.80984533294122,10.210568359196953,True,True,True,4.0,13.0,True,7.0,13.0,False,2.0
TUN_0321,Lafayette,Rue d'Algérie,2024-10-07 01:39:00,36.842919184540015,10.15064907260805,,False,True,2.0,21.0,True,5.0,1.0,False,3.0
